# "C-13 APPENDIX - SINGLE YEAR AGE RETURNS BY RESIDENCE, SEX  AND LITERACY STATUS"
Table.Name,State.code,Dist.Code,Area.Name,Literate.Illiterate,Age,Persons.All,Males.All,Females.All,Persons.Rural,Males.Rural,Females.Rural,Persons.Urban,Males.Urban,Females.Urban
C3813A,11,00,Sikkim,Literate,29,10060,5706,4354,7218,4222,2996,2842,1484,1358
C3813A,11,00,Sikkim,Literate,30,11861,6780,5081,8444,4932,3512,3417,1848,1569
C3813A,11,00,Sikkim,Literate,31,9552,5432,4120,6698,3914,2784,2854,1518,1336
C3813A,11,00,Sikkim,Literate,32,8884,5131,3753,6132,3637,2495,2752,1494,1258
C3813A,11,00,Sikkim,Literate,33,7321,4258,3063,5202,3122,2080,2119,1136,983
C3813A,11,00,Sikkim,Literate,34,7877,4656,3221,5388,3247,2141,2489,1409,1080
C3813A,11,00,Sikkim,Literate,35,9069,5285,3784,6186,3643,2543,2883,1642,1241
C3813A,11,00,Sikkim,Literate,36,7395,4343,3052,5138,3081,2057,2257,1262,995
C3813A,11,00,Sikkim,Literate,37,6679,3891,2788,4553,2740,1813,2126,1151,975
C3813A,11,00,Sikkim,Literate,38,6771,3968,2803,4551,2745,1806,2220,1223,997
C3813A,11,00,Sikkim,Literate,39,5589,3374,2215,3731,2297,1434,1858,1077,781
C3813A,11,00,Sikkim,Literate,40,6883,4292,2591,4616,2949,1667,2267,1343,924
C3813A,11,00,Sikkim,Literate,41,5573,3596,1977,3712,2501,1211,1861,1095,766
C3813A,11,00,Sikkim,Literate,42,6024,3843,2181,4018,2689,1329,2006,1154,852
C3813A,11,00,Sikkim,Literate,43,4235,2707,1528,2822,1867,955,1413,840,573
C3813A,11,00,Sikkim,Literate,44,4287,2784,1503,2843,1959,884,1444,825,619
C3813A,11,00,Sikkim,Literate,45,4951,3306,1645,3160,2174,986,1791,1132,659
C3813A,11,00,Sikkim,Literate,46,3992,2653,1339,2538,1777,761,1454,876,578
C3813A,11,00,Sikkim,Literate,47,3371,2188,1183,2170,1462,708,1201,726,475
C3813A,11,00,Sikkim,Literate,48,3654,2435,1219,2308,1611,697,1346,824,522
C3813A,11,00,Sikkim,Literate,49,3101,2102,999,2048,1446,602,1053,656,397
C3813A,11,00,Sikkim,Literate,50,3715,2563,1152,2409,1754,655,1306,809,497
C3813A,11,00,Sikkim,Literate,51,2910,1978,932,1890,1368,522,1020,610,410
C3813A,11,00,Sikkim,Literate,52,2805,1987,818,1756,1302,454,1049,685,364
C3813A,11,00,Sikkim,Literate,53,2268,1625,643,1439,1109,330,829,516,313
C3813A,11,00,Sikkim,Literate,54,2294,1654,640,1468,1125,343,826,529,297
C3813A,11,00,Sikkim,Literate,55,2539,1860,679,1605,1233,372,934,627,307
C3813A,11,00,Sikkim,Literate,56,2056,1467,589,1325,997,328,731,470,261
C3813A,11,00,Sikkim,Literate,57,1603,1243,360,1059,853,206,544,390,154
C3813A,11,00,Sikkim,Literate,58,1533,1140,393,948,745,203,585,395,190
C3813A,11,00,Sikkim,Literate,59,1323,1001,322,878,700,178,445,301,144
C3813A,11,00,Sikkim,Literate,60,1752,1339,413,1179,948,231,573,391,182
C3813A,11,00,Sikkim,Literate,61,1095,827,268,768,615,153,327,212,115
C3813A,11,00,Sikkim,Literate,62,1020,759,261,712,551,161,308,208,100
C3813A,11,00,Sikkim,Literate,63,939,696,243,679,535,144,260,161,99
C3813A,11,00,Sikkim,Literate,64,959,724,235,713,559,154,246,165,81
C3813A,11,00,Sikkim,Literate,65,1188,876,312,833,645,188,355,231,124
C3813A,11,00,Sikkim,Literate,66,868,649,219,628,506,122,240,143,97
C3813A,11,00,Sikkim,Literate,67,729,555,174,540,423,117,189,132,57
C3813A,11,00,Sikkim,Literate,68,707,524,183,503,403,100,204,121,83
C3813A,11,00,Sikkim,Literate,69,660,495,165,466,370,96,194,125,69
C3813A,11,00,Sikkim,Literate,70,802,616,186,571,462,109,231,154,77
C3813A,11,00,Sikkim,Literate,71,561,459,102,407,348,59,154,111,43
C3813A,11,00,Sikkim,Literate,72,427,354,73,302,260,42,125,94,31
C3813A,11,00,Sikkim,Literate,73,405,333,72,315,266,49,90,67,23
C3813A,11,00,Sikkim,Literate,74,350,294,56,258,228,30,92,66,26
C3813A,11,00,Sikkim,Literate,75,407,333,74,284,246,38,123,87,36
C3813A,11,00,Sikkim,Literate,76,313,252,61,227,194,33,86,58,28
C3813A,11,00,Sikkim,Literate,77,239,187,52,180,151,29,59,36,23
C3813A,11,00,Sikkim,Literate,78,214,175,39,167,144,23,47,31,16
C3813A,11,00,Sikkim,Literate,79,169,143,26,120,107,13,49,36,13
C3813A,11,00,Sikkim,Literate,80,207,171,36,153,129,24,54,42,12
C3813A,11,00,Sikkim,Literate,81,128,97,31,88,74,14,40,23,17
C3813A,11,00,Sikkim,Literate,82,125,101,24,82,69,13,43,32,11
C3813A,11,00,Sikkim,Literate,83,119,94,25,88,73,15,31,21,10
C3813A,11,00,Sikkim,Literate,84,103,82,21,79,67,12,24,15,9
C3813A,11,00,Sikkim,Literate,85,101,86,15,78,68,10,23,18,5
C3813A,11,00,Sikkim,Literate,86,69,52,17,42,33,9,27,19,8
C3813A,11,00,Sikkim,Literate,87,56,40,16,33,25,8,23,15,8
C3813A,11,00,Sikkim,Literate,88,55,43,12,39,32,7,16,11,5
C3813A,11,00,Sikkim,Literate,89,42,33,9,32,26,6,10,7,3
C3813A,11,00,Sikkim,Literate,90,46,34,12,33,27,6,13,7,6
C3813A,11,00,Sikkim,Literate,91,69,50,19,59,44,15,10,6,4
C3813A,11,00,Sikkim,Literate,92,80,55,25,63,46,17,17,9,8
C3813A,11,00,Sikkim,Literate,93,29,20,9,20,14,6,9,6,3
C3813A,11,00,Sikkim,Literate,94,44,33,11,33,26,7,11,7,4
C3813A,11,00,Sikkim,Literate,95,65,45,20,46,30,16,19,15,4
C3813A,11,00,Sikkim,Literate,96,43,23,20,27,14,13,16,9,7
C3813A,11,00,Sikkim,Literate,97,32,25,7,23,19,4,9,6,3
C3813A,11,00,Sikkim,Literate,98,33,21,12,23,16,7,10,5,5
C3813A,11,00,Sikkim,Literate,99,14,9,5,8,5,3,6,4,2
C3813A,11,00,Sikkim,Literate,+100,50,36,14,40,30,10,10,6,4
C3813A,11,00,Sikkim,Literate,-1,874,491,383,722,402,320,152,89,63
C3813A,11,00,Sikkim,Illiterate,101,165625,71801,93824,135069,58552,76517,30556,13249,17307
C3813A,11,00,Sikkim,Illiterate,0,7649,3905,3744,5849,2985,2864,1800,920,880
C3813A,11,00,Sikkim,Illiterate,1,8222,4232,3990,6267,3245,3022,1955,987,968
C3813A,11,00,Sikkim,Illiterate,2,8230,4180,4050,6261,3187,3074,1969,993,976
C3813A,11,00,Sikkim,Illiterate,3,8715,4478,4237,6687,3413,3274,2028,1065,963
C3813A,11,00,Sikkim,Illiterate,4,9520,4890,4630,7318,3711,3607,2202,1179,1023
C3813A,11,00,Sikkim,Illiterate,5,10560,5393,5167,8181,4167,4014,2379,1226,1153
C3813A,11,00,Sikkim,Illiterate,6,11215,5683,5532,8655,4353,4302,2560,1330,1230
C3813A,11,00,Sikkim,Illiterate,7,2564,1304,1260,2099,1076,1023,465,228,237
C3813A,11,00,Sikkim,Illiterate,8,1147,599,548,970,511,459,177,88,89
C3813A,11,00,Sikkim,Illiterate,9,1178,604,574,961,503,458,217,101,116
C3813A,11,00,Sikkim,Illiterate,10,1109,551,558,881,446,435,228,105,123
C3813A,11,00,Sikkim,Illiterate,11,663,347,316,534,281,253,129,66,63
C3813A,11,00,Sikkim,Illiterate,12,474,236,238,358,186,172,116,50,66
C3813A,11,00,Sikkim,Illiterate,13,470,234,236,342,189,153,128,45,83
C3813A,11,00,Sikkim,Illiterate,14,497,232,265,368,197,171,129,35,94
C3813A,11,00,Sikkim,Illiterate,15,625,292,333,444,232,212,181,60,121
C3813A,11,00,Sikkim,Illiterate,16,609,282,327,432,224,208,177,58,119
C3813A,11,00,Sikkim,Illiterate,17,610,290,320,438,238,200,172,52,120
C3813A,11,00,Sikkim,Illiterate,18,791,393,398,589,311,278,202,82,120
C3813A,11,00,Sikkim,Illiterate,19,661,302,359,504,233,271,157,69,88
C3813A,11,00,Sikkim,Illiterate,20,873,385,488,684,304,380,189,81,108
C3813A,11,00,Sikkim,Illiterate,21,848,370,478,653,293,360,195,77,118
C3813A,11,00,Sikkim,Illiterate,22,903,403,500,714,309,405,189,94,95
C3813A,11,00,Sikkim,Illiterate,23,865,337,528,681,260,421,184,77,107
C3813A,11,00,Sikkim,Illiterate,24,994,415,579,810,341,469,184,74,110
C3813A,11,00,Sikkim,Illiterate,25,1337,536,801,1069,440,629,268,96,172
C3813A,11,00,Sikkim,Illiterate,26,1281,488,793,1049,408,641,232,80,152
C3813A,11,00,Sikkim,Illiterate,27,1155,432,723,972,372,600,183,60,123
C3813A,11,00,Sikkim,Illiterate,28,1265,469,796,1038,389,649,227,80,147
C3813A,11,00,Sikkim,Illiterate,29,1131,424,707,917,342,575,214,82,132
C3813A,11,00,Sikkim,Illiterate,30,1822,648,1174,1460,530,930,362,118,244
C3813A,11,00,Sikkim,Illiterate,31,1264,431,833,1051,365,686,213,66,147
C3813A,11,00,Sikkim,Illiterate,32,1343,449,894,1109,378,731,234,71,163
C3813A,11,00,Sikkim,Illiterate,33,996,335,661,832,282,550,164,53,111
C3813A,11,00,Sikkim,Illiterate,34,1305,442,863,1096,381,715,209,61,148
C3813A,11,00,Sikkim,Illiterate,35,2056,655,1401,1658,524,1134,398,131,267
C3813A,11,00,Sikkim,Illiterate,36,1614,492,1122,1366,421,945,248,71,177
C3813A,11,00,Sikkim,Illiterate,37,1345,421,924,1152,365,787,193,56,137
C3813A,11,00,Sikkim,Illiterate,38,1498,470,1028,1238,384,854,260,86,174
C3813A,11,00,Sikkim,Illiterate,39,1611,497,1114,1355,413,942,256,84,172
C3813A,11,00,Sikkim,Illiterate,40,2748,923,1825,2299,749,1550,449,174,275
C3813A,11,00,Sikkim,Illiterate,41,1682,523,1159,1436,438,998,246,85,161
C3813A,11,00,Sikkim,Illiterate,42,1824,553,1271,1520,452,1068,304,101,203
C3813A,11,00,Sikkim,Illiterate,43,1411,390,1021,1226,332,894,185,58,127
C3813A,11,00,Sikkim,Illiterate,44,1885,559,1326,1619,466,1153,266,93,173
C3813A,11,00,Sikkim,Illiterate,45,2772,906,1866,2305,741,1564,467,165,302
C3813A,11,00,Sikkim,Illiterate,46,1818,580,1238,1551,497,1054,267,83,184
C3813A,11,00,Sikkim,Illiterate,47,1626,518,1108,1389,449,940,237,69,168
C3813A,11,00,Sikkim,Illiterate,48,1975,678,1297,1723,587,1136,252,91,161
C3813A,11,00,Sikkim,Illiterate,49,2202,748,1454,1912,650,1262,290,98,192
C3813A,11,00,Sikkim,Illiterate,50,3355,1237,2118,2864,1069,1795,491,168,323
C3813A,11,00,Sikkim,Illiterate,51,1970,702,1268,1735,616,1119,235,86,149
C3813A,11,00,Sikkim,Illiterate,52,1855,692,1163,1626,612,1014,229,80,149
C3813A,11,00,Sikkim,Illiterate,53,1526,561,965,1368,511,857,158,50,108
C3813A,11,00,Sikkim,Illiterate,54,1734,625,1109,1526,555,971,208,70,138
C3813A,11,00,Sikkim,Illiterate,55,2371,903,1468,2023,786,1237,348,117,231
C3813A,11,00,Sikkim,Illiterate,56,1745,617,1128,1525,541,984,220,76,144
C3813A,11,00,Sikkim,Illiterate,57,1387,533,854,1231,489,742,156,44,112
C3813A,11,00,Sikkim,Illiterate,58,1345,531,814,1174,484,690,171,47,124
C3813A,11,00,Sikkim,Illiterate,59,1639,618,1021,1451,562,889,188,56,132
C3813A,11,00,Sikkim,Illiterate,60,2658,1046,1612,2260,910,1350,398,136,262
C3813A,11,00,Sikkim,Illiterate,61,1404,585,819,1249,526,723,155,59,96
C3813A,11,00,Sikkim,Illiterate,62,1252,499,753,1129,455,674,123,44,79
C3813A,11,00,Sikkim,Illiterate,63,1130,441,689,1004,398,606,126,43,83
C3813A,11,00,Sikkim,Illiterate,64,1341,525,816,1182,474,708,159,51,108
C3813A,11,00,Sikkim,Illiterate,65,1954,785,1169,1709,700,1009,245,85,160
C3813A,11,00,Sikkim,Illiterate,66,1248,481,767,1085,424,661,163,57,106
C3813A,11,00,Sikkim,Illiterate,67,995,379,616,870,341,529,125,38,87
C3813A,11,00,Sikkim,Illiterate,68,1053,426,627,942,385,557,111,41,70
C3813A,11,00,Sikkim,Illiterate,69,1081,423,658,956,387,569,125,36,89
C3813A,11,00,Sikkim,Illiterate,70,1687,764,923,1441,674,767,246,90,156
C3813A,11,00,Sikkim,Illiterate,71,894,378,516,794,350,444,100,28,72
C3813A,11,00,Sikkim,Illiterate,72,913,420,493,836,395,441,77,25,52
C3813A,11,00,Sikkim,Illiterate,73,747,322,425,684,313,371,63,9,54
C3813A,11,00,Sikkim,Illiterate,74,775,364,411,672,328,344,103,36,67
C3813A,11,00,Sikkim,Illiterate,75,922,411,511,786,360,426,136,51,85
C3813A,11,00,Sikkim,Illiterate,76,672,305,367,580,276,304,92,29,63
C3813A,11,00,Sikkim,Illiterate,77,545,268,277,477,242,235,68,26,42
C3813A,11,00,Sikkim,Illiterate,78,539,245,294,485,220,265,54,25,29
C3813A,11,00,Sikkim,Illiterate,79,496,237,259,430,210,220,66,27,39
C3813A,11,00,Sikkim,Illiterate,80,681,311,370,594,284,310,87,27,60
C3813A,11,00,Sikkim,Illiterate,81,362,169,193,309,152,157,53,17,36
C3813A,11,00,Sikkim,Illiterate,82,290,145,145,246,125,121,44,20,24
C3813A,11,00,Sikkim,Illiterate,83,261,109,152,232,102,130,29,7,22
C3813A,11,00,Sikkim,Illiterate,84,288,143,145,247,130,117,41,13,28
C3813A,11,00,Sikkim,Illiterate,85,284,135,149,245,120,125,39,15,24
C3813A,11,00,Sikkim,Illiterate,86,171,82,89,142,72,70,29,10,19
C3813A,11,00,Sikkim,Illiterate,87,137,59,78,118,52,66,19,7,12
C3813A,11,00,Sikkim,Illiterate,88,109,45,64,92,39,53,17,6,11
C3813A,11,00,Sikkim,Illiterate,89,87,37,50,72,35,37,15,2,13
C3813A,11,00,Sikkim,Illiterate,90,133,57,76,115,49,66,18,8,10
C3813A,11,00,Sikkim,Illiterate,91,46,20,26,41,19,22,5,1,4
C3813A,11,00,Sikkim,Illiterate,92,49,23,26,40,21,19,9,2,7
C3813A,11,00,Sikkim,Illiterate,93,26,7,19,21,6,15,5,1,4
C3813A,11,00,Sikkim,Illiterate,94,51,21,30,42,17,25,9,4,5
C3813A,11,00,Sikkim,Illiterate,95,30,13,17,25,11,14,5,2,3
C3813A,11,00,Sikkim,Illiterate,96,25,7,18,21,6,15,4,1,3
C3813A,11,00,Sikkim,Illiterate,97,18,5,13,16,5,11,2,0,2
C3813A,11,00,Sikkim,Illiterate,98,22,6,16,19,5,14,3,1,2
C3813A,11,00,Sikkim,Illiterate,99,17,12,5,16,12,4,1,0,1
C3813A,11,00,Sikkim,Illiterate,+100,45,22,23,35,18,17,10,4,6
C3813A,11,00,Sikkim,Illiterate,-1,302,146,156,265,129,136,37,17,20
C3813A,12,00,Arunachal Pradesh,Literate,101,766005,439868,326137,535902,309390,226512,230103,130478,99625
C3813A,12,00,Arunachal Pradesh,Literate,0,0,0,0,0,0,0,0,0,0
C3813A,12,00,Arunachal Pradesh,Literate,1,0,0,0,0,0,0,0,0,0
C3813A,12,00,Arunachal Pradesh,Literate,2,0,0,0,0,0,0,0,0,0
C3813A,12,00,Arunachal Pradesh,Literate,3,0,0,0,0,0,0,0,0,0
C3813A,12,00,Arunachal Pradesh,Literate,4,0,0,0,0,0,0,0,0,0
C3813A,12,00,Arunachal Pradesh,Literate,5,0,0,0,0,0,0,0,0,0
C3813A,12,00,Arunachal Pradesh,Literate,6,0,0,0,0,0,0,0,0,0
C3813A,12,00,Arunachal Pradesh,Literate,7,18737,9646,9091,13884,7220,6664,4853,2426,2427
C3813A,12,00,Arunachal Pradesh,Literate,8,23945,12494,11451,18389,9643,8746,5556,2851,2705
C3813A,12,00,Arunachal Pradesh,Literate,9,23414,12179,11235,17933,9387,8546,5481,2792,2689
C3813A,12,00,Arunachal Pradesh,Literate,10,29842,15542,14300,23052,12015,11037,6790,3527,3263
C3813A,12,00,Arunachal Pradesh,Literate,11,27082,14160,12922,20534,10816,9718,6548,3344,3204
C3813A,12,00,Arunachal Pradesh,Literate,12,32000,16402,15598,24579,12657,11922,7421,3745,3676
C3813A,12,00,Arunachal Pradesh,Literate,13,28329,14374,13955,21145,10829,10316,7184,3545,3639
C3813A,12,00,Arunachal Pradesh,Literate,14,30251,15559,14692,22615,11752,10863,7636,3807,3829
C3813A,12,00,Arunachal Pradesh,Literate,15,30358,15710,14648,22430,11716,10714,7928,3994,3934
C3813A,12,00,Arunachal Pradesh,Literate,16,28040,14407,13633,20230,10556,9674,7810,3851,3959
C3813A,12,00,Arunachal Pradesh,Literate,17,23836,12520,11316,16741,8924,7817,7095,3596,3499
C3813A,12,00,Arunachal Pradesh,Literate,18,27989,14848,13141,20329,10812,9517,7660,4036,3624
C3813A,12,00,Arunachal Pradesh,Literate,19,20769,10846,9923,14725,7757,6968,6044,3089,2955
C3813A,12,00,Arunachal Pradesh,Literate,20,26609,13918,12691,19583,10379,9204,7026,3539,3487
C3813A,12,00,Arunachal Pradesh,Literate,21,18805,9871,8934,13211,7090,6121,5594,2781,2813
C3813A,12,00,Arunachal Pradesh,Literate,22,19459,10560,8899,13554,7462,6092,5905,3098,2807
C3813A,12,00,Arunachal Pradesh,Literate,23,17198,9565,7633,11726,6568,5158,5472,2997,2475
C3813A,12,00,Arunachal Pradesh,Literate,24,19045,10582,8463,13047,7285,5762,5998,3297,2701
C3813A,12,00,Arunachal Pradesh,Literate,25,22449,12609,9840,15554,8837,6717,6895,3772,3123
C3813A,12,00,Arunachal Pradesh,Literate,26,18062,10254,7808,12239,6974,5265,5823,3280,2543
C3813A,12,00,Arunachal Pradesh,Literate,27,15638,9073,6565,10532,6175,4357,5106,2898,2208
C3813A,12,00,Arunachal Pradesh,Literate,28,17795,10327,7468,11946,7024,4922,5849,3303,2546
C3813A,12,00,Arunachal Pradesh,Literate,29,13607,8084,5523,9096,5422,3674,4511,2662,1849
C3813A,12,00,Arunachal Pradesh,Literate,30,22341,13167,9174,15543,9249,6294,6798,3918,2880
C3813A,12,00,Arunachal Pradesh,Literate,31,12243,7489,4754,8004,4988,3016,4239,2501,1738
C3813A,12,00,Arunachal Pradesh,Literate,32,12228,7418,4810,8032,4956,3076,4196,2462,1734
C3813A,12,00,Arunachal Pradesh,Literate,33,8836,5452,3384,5646,3552,2094,3190,1900,1290
C3813A,12,00,Arunachal Pradesh,Literate,34,10529,6448,4081,6619,4148,2471,3910,2300,1610
C3813A,12,00,Arunachal Pradesh,Literate,35,17195,10684,6511,11363,7256,4107,5832,3428,2404
C3813A,12,00,Arunachal Pradesh,Literate,36,10604,6527,4077,6741,4256,2485,3863,2271,1592
C3813A,12,00,Arunachal Pradesh,Literate,37,8342,5161,3181,5174,3329,1845,3168,1832,1336
C3813A,12,00,Arunachal Pradesh,Literate,38,10641,6489,4152,6755,4266,2489,3886,2223,1663
C3813A,12,00,Arunachal Pradesh,Literate,39,8557,5593,2964,5434,3654,1780,3123,1939,1184
C3813A,12,00,Arunachal Pradesh,Literate,40,15450,10332,5118,10027,6878,3149,5423,3454,1969
C3813A,12,00,Arunachal Pradesh,Literate,41,7704,5294,2410,4636,3288,1348,3068,2006,1062
C3813A,12,00,Arunachal Pradesh,Literate,42,7554,5327,2227,4379,3183,1196,3175,2144,1031
C3813A,12,00,Arunachal Pradesh,Literate,43,5317,3751,1566,3134,2279,855,2183,1472,711
C3813A,12,00,Arunachal Pradesh,Literate,44,5580,3981,1599,3326,2428,898,2254,1553,701
C3813A,12,00,Arunachal Pradesh,Literate,45,10037,7171,2866,6141,4490,1651,3896,2681,1215
C3813A,12,00,Arunachal Pradesh,Literate,46,5758,4195,1563,3410,2572,838,2348,1623,725
C3813A,12,00,Arunachal Pradesh,Literate,47,4284,3165,1119,2533,1935,598,1751,1230,521
C3813A,12,00,Arunachal Pradesh,Literate,48,5523,4056,1467,3330,2516,814,2193,1540,653
C3813A,12,00,Arunachal Pradesh,Literate,49,4013,3127,886,2429,1945,484,1584,1182,402
C3813A,12,00,Arunachal Pradesh,Literate,50,6989,5337,1652,4444,3491,953,2545,1846,699
C3813A,12,00,Arunachal Pradesh,Literate,51,3270,2585,685,1929,1539,390,1341,1046,295
C3813A,12,00,Arunachal Pradesh,Literate,52,2923,2376,547,1755,1453,302,1168,923,245
C3813A,12,00,Arunachal Pradesh,Literate,53,2109,1735,374,1259,1055,204,850,680,170
C3813A,12,00,Arunachal Pradesh,Literate,54,2294,1879,415,1350,1127,223,944,752,192
C3813A,12,00,Arunachal Pradesh,Literate,55,3228,2618,610,2019,1659,360,1209,959,250
C3813A,12,00,Arunachal Pradesh,Literate,56,1992,1684,308,1225,1042,183,767,642,125
C3813A,12,00,Arunachal Pradesh,Literate,57,1408,1187,221,840,703,137,568,484,84
C3813A,12,00,Arunachal Pradesh,Literate,58,1449,1208,241,944,784,160,505,424,81
C3813A,12,00,Arunachal Pradesh,Literate,59,1094,900,194,736,610,126,358,290,68
C3813A,12,00,Arunachal Pradesh,Literate,60,2253,1831,422,1636,1364,272,617,467,150
C3813A,12,00,Arunachal Pradesh,Literate,61,957,761,196,686,557,129,271,204,67
C3813A,12,00,Arunachal Pradesh,Literate,62,842,668,174,605,484,121,237,184,53
C3813A,12,00,Arunachal Pradesh,Literate,63,619,487,132,446,359,87,173,128,45
C3813A,12,00,Arunachal Pradesh,Literate,64,593,450,143,428,326,102,165,124,41
C3813A,12,00,Arunachal Pradesh,Literate,65,1135,873,262,839,656,183,296,217,79
C3813A,12,00,Arunachal Pradesh,Literate,66,530,386,144,390,296,94,140,90,50
C3813A,12,00,Arunachal Pradesh,Literate,67,408,300,108,291,221,70,117,79,38
C3813A,12,00,Arunachal Pradesh,Literate,68,444,347,97,329,265,64,115,82,33
C3813A,12,00,Arunachal Pradesh,Literate,69,375,284,91,273,213,60,102,71,31
C3813A,12,00,Arunachal Pradesh,Literate,70,793,605,188,616,479,137,177,126,51
C3813A,12,00,Arunachal Pradesh,Literate,71,299,238,61,225,184,41,74,54,20
C3813A,12,00,Arunachal Pradesh,Literate,72,201,156,45,160,125,35,41,31,10
C3813A,12,00,Arunachal Pradesh,Literate,73,135,114,21,101,88,13,34,26,8
C3813A,12,00,Arunachal Pradesh,Literate,74,170,134,36,127,104,23,43,30,13
C3813A,12,00,Arunachal Pradesh,Literate,75,308,250,58,221,190,31,87,60,27
C3813A,12,00,Arunachal Pradesh,Literate,76,129,103,26,87,74,13,42,29,13
C3813A,12,00,Arunachal Pradesh,Literate,77,108,85,23,80,66,14,28,19,9
C3813A,12,00,Arunachal Pradesh,Literate,78,116,92,24,88,72,16,28,20,8
C3813A,12,00,Arunachal Pradesh,Literate,79,83,57,26,68,47,21,15,10,5
C3813A,12,00,Arunachal Pradesh,Literate,80,190,148,42,153,123,30,37,25,12
C3813A,12,00,Arunachal Pradesh,Literate,81,107,77,30,75,55,20,32,22,10
C3813A,12,00,Arunachal Pradesh,Literate,82,107,70,37,76,52,24,31,18,13
C3813A,12,00,Arunachal Pradesh,Literate,83,85,63,22,61,46,15,24,17,7
C3813A,12,00,Arunachal Pradesh,Literate,84,77,36,41,49,27,22,28,9,19
C3813A,12,00,Arunachal Pradesh,Literate,85,127,86,41,90,62,28,37,24,13
C3813A,12,00,Arunachal Pradesh,Literate,86,83,48,35,55,36,19,28,12,16
C3813A,12,00,Arunachal Pradesh,Literate,87,59,30,29,31,20,11,28,10,18
C3813A,12,00,Arunachal Pradesh,Literate,88,79,50,29,45,32,13,34,18,16
C3813A,12,00,Arunachal Pradesh,Literate,89,48,31,17,35,24,11,13,7,6
C3813A,12,00,Arunachal Pradesh,Literate,90,152,102,50,110,74,36,42,28,14
C3813A,12,00,Arunachal Pradesh,Literate,91,70,36,34,44,20,24,26,16,10
C3813A,12,00,Arunachal Pradesh,Literate,92,71,45,26,50,34,16,21,11,10
C3813A,12,00,Arunachal Pradesh,Literate,93,50,28,22,31,18,13,19,10,9
C3813A,12,00,Arunachal Pradesh,Literate,94,65,38,27,52,28,24,13,10,3
C3813A,12,00,Arunachal Pradesh,Literate,95,66,36,30,46,26,20,20,10,10
C3813A,12,00,Arunachal Pradesh,Literate,96,37,24,13,25,15,10,12,9,3
